n,m,v10
128,5334,51.3177125309
128,5335,52.9314042282
128,5336,54.3929701023
128,5337,63.0770379888
128,5338,75.2054530786
128,5339,71.1927834886
128,5340,71.9832805221
128,5341,66.7051226318
128,5342,50.4424730163
128,5343,40.7252848318
128,5344,70.5894035336
128,5345,61.5286701764
128,5346,72.4582876630
128,5347,70.6716352764
128,5348,72.0598361610
128,5349,61.0651260988
128,5350,63.9003161054
128,5351,74.9023252665
128,5352,64.9742447054
128,5353,58.6937290182
128,5354,68.9505456083
128,5355,52.5333873178
128,5356,65.5463914071
128,5357,72.5819297663
128,5358,58.0811264746
128,5359,71.2847323370
128,5360,73.9562006493
128,5361,57.7928474136
128,5362,72.7723957907
128,5363,59.6366938614
128,5364,73.8890512783
128,5365,75.6308506939
128,5366,67.5382499914
128,5367,67.3652151305
128,5368,56.5998780748
128,5369,63.7409010851
128,5370,63.4353401948
128,5371,59.4809235053
128,5372,61.2455151596
128,5373,75.6845980418
128,5374,71.3714850941
128,5375,64.4725838737
128,5376,74.2293274842
128,5377,58.1006956003
128,5378,67.4733745193
128,5379,73.7400403834
128,5380,69.2729368439
128,5381,71.6071580419
128,5382,63.7154529982
128,5383,56.2316939216
128,5384,76.0120614050
128,5385,66.4974482274
128,5386,71.0687288248
128,5387,65.4854338566
128,5388,76.0236773063
128,5389,72.1322659769
128,5390,60.5314587481
128,5391,75.9557875500
128,5392,75.9859990900
128,5393,71.8240639219
128,5394,65.8003399372
128,5395,74.0490516753
128,5396,60.2493768899
128,5397,63.6387160509
128,5398,58.7445231925
128,5399,76.1292517001
128,5400,60.0859345808
128,5401,55.6275660513
128,5402,53.8864618749
128,5403,76.1634103545
128,5404,54.7029462188
128,5405,52.6221126032
128,5406,72.1884594574
128,5407,70.9787316854
128,5408,65.3625000447
128,5409,69.9152603369
128,5410,73.6257365886
128,5411,73.6789340608
128,5412,60.6260193201
128,5413,73.6132373384
128,5414,64.0154973944
128,5415,68.4464662087
128,5416,66.2900514603
128,5417,68.7741090258
128,5418,72.4898106540
128,5419,76.5715635698
128,5420,76.6936607992
128,5421,69.2006149820
128,5422,66.9908907867
128,5423,64.9796070331
128,5424,74.2516052040
128,5425,67.5047464807
128,5426,71.2901224083
128,5427,63.8300767942
128,5428,71.2886115527
128,5429,58.7066100054
128,5430,67.5305051021
128,5431,71.2029646858
128,5432,68.3636151409
128,5433,58.4792223709
128,5434,63.4741526028
128,5435,69.2948560788
128,5436,58.3734324371
128,5437,60.8071550771
128,5438,74.1436776919
128,5439,65.3956076128
128,5440,62.9927649032
128,5441,71.0791472811
128,5442,66.6946427665
128,5443,65.5766983874
128,5444,65.0716436498
128,5445,72.7758450521
128,5446,76.1253282187
128,5447,71.5744840666
128,5448,70.1819795563
128,5449,75.2622246355
128,5450,70.8952998044
128,5451,77.1630935590
128,5452,74.3783989045
128,5453,66.2851328895
128,5454,73.9245790471
128,5455,66.0124866572
128,5456,74.8319503549
128,5457,46.3438895377
128,5458,75.6629394901
128,5459,70.3642200121
128,5460,76.5486715753
128,5461,70.5221705785
128,5462,40.5170765269
128,5463,67.0121517311
128,5464,50.4593712753
128,5465,69.8485364687
128,5466,73.2147753474
128,5467,71.6790910776
128,5468,57.6844191123
128,5469,69.3198855680
128,5470,70.2168800266
128,5471,43.6743140126
128,5472,77.4538048200
128,5473,56.9734853364
128,5474,64.6913581064
128,5475,73.0719560700
128,5476,73.6525820830
128,5477,46.5535185828
128,5478,59.2963383633
128,5479,77.2599825929
128,5480,66.0075250849
128,5481,77.6035051051
128,5482,77.4767332258
128,5483,59.7906659122
128,5484,73.2969700996
128,5485,75.6079140813
128,5486,62.1712479575
128,5487,71.1787873244
128,5488,77.5218936456
128,5489,52.3004462369
128,5490,77.7774725459
128,5491,58.9958369582
128,5492,70.2395153071
128,5493,69.6379862562
128,5494,64.9044557639
128,5495,69.3778580612
128,5496,69.3627104106
128,5497,77.3958516831
128,5498,76.8153839685
128,5499,64.0125607683
128,5500,61.8177660274
128,5501,64.7189122829
128,5502,61.1815643683
128,5503,63.7980207473
128,5504,64.8078587976
128,5505,63.3820725745
128,5506,72.7388262628
128,5507,72.1352039114
128,5508,54.4515003279
128,5509,48.3876773101
128,5510,77.6671829438
128,5511,78.2717204300
128,5512,67.4639400569
128,5513,63.1141829826
128,5514,68.3947857959
128,5515,58.4913794332
128,5516,58.6768744083
128,5517,66.0000174530
128,5518,60.2740577355
128,5519,78.3178564487
128,5520,72.5592697417
128,5521,69.9705783871
128,5522,70.5275177812
128,5523,67.9315365456
128,5524,57.1182297650
128,5525,48.7437935931
128,5526,78.3738928190
128,5527,71.6192745020
128,5528,73.8152529779
128,5529,53.5554409410
128,5530,63.1958381913
128,5531,66.6984536646
128,5532,76.4382027320
128,5533,71.1345632686
128,5534,74.4215665087
128,5535,72.0687801284
128,5536,73.8167616352
128,5537,59.2158761381
128,5538,62.1470321480
128,5539,60.9962417419
128,5540,61.6450318545
128,5541,64.9697212422
128,5542,70.5855644935
128,5543,75.1035239066
128,5544,66.3893694622
128,5545,74.7760884456
128,5546,73.8692695081
128,5547,64.3437489119
128,5548,78.6897796128
128,5549,53.5841067269
128,5550,78.6574581508
128,5551,53.6148855452
128,5552,61.1076633630
128,5553,77.7987350980
128,5554,76.8525688147
128,5555,62.5184484157
128,5556,73.8937522145
128,5557,70.9876806269
128,5558,73.1021088106
128,5559,78.3140552830
128,5560,73.1808636931
128,5561,74.3574911375
128,5562,70.7080685026
128,5563,62.4092151768
128,5564,72.1477090250
128,5565,71.3445586860
128,5566,58.5355630742
128,5567,75.3367815767
128,5568,73.5295219178
128,5569,78.5061879949
128,5570,59.9030888196
128,5571,72.0596359539
128,5572,71.6735187326
128,5573,76.5298478906
128,5574,66.5525313752
128,5575,71.7716825666
128,5576,60.8132090795
128,5577,74.0626158660
128,5578,70.8346435313
128,5579,77.1212956539
128,5580,75.7237090271
128,5581,74.0988075156
128,5582,54.5857019250
128,5583,73.1348906391
128,5584,74.5403470621
128,5585,68.3877737685
128,5586,79.2477750695
128,5587,69.3366223151
128,5588,62.9811941551
128,5589,74.9369883553
128,5590,71.8012133977
128,5591,69.3673736504
128,5592,62.0590039711
128,5593,69.9287089282
128,5594,78.0378719902
128,5595,70.7647143723
128,5596,71.0824643621
128,5597,45.1169813705
128,5598,75.2053767937
128,5599,77.4478060072
128,5600,66.8401507619
128,5601,75.5411953097
128,5602,73.0445739781
128,5603,75.3548014878
128,5604,75.1220526296
128,5605,49.6610936536
128,5606,71.3420588514
128,5607,60.7456041222
128,5608,74.0251695680
128,5609,70.6359053745
128,5610,74.6903623896
128,5611,60.2964262160
128,5612,69.8309287441
128,5613,67.4144815064
128,5614,79.6369309447
128,5615,62.3571351891
128,5616,56.8136655461
128,5617,67.3230979087
128,5618,75.2332698261
128,5619,76.3517225099
128,5620,60.7505836355
128,5621,75.7210550305
128,5622,72.5840528099
128,5623,52.5800605450
128,5624,66.1404250342
128,5625,48.9192398717
128,5626,79.8776534303
128,5627,68.9515924738
128,5628,73.4814670194
128,5629,66.0277855766
128,5630,75.2281190865
128,5631,61.3105035037
128,5632,60.9135227345
128,5633,73.3051740616
128,5634,71.6142636791
128,5635,62.7651580065
128,5636,63.1426590684
128,5637,63.1790226842
128,5638,70.1023031882
128,5639,59.5770035670
128,5640,78.6742418976
128,5641,62.1586143936
128,5642,73.9160335143
128,5643,69.9090998096
128,5644,77.0438865592
128,5645,72.5930860646
128,5646,76.6770898008
128,5647,75.2083573309
128,5648,71.5301053684
128,5649,69.1476949917
128,5650,73.6685922205
128,5651,74.8258644347
128,5652,71.9397512354
128,5653,58.5142148665
128,5654,76.7849496215
128,5655,60.9154211831
128,5656,80.4349544914
128,5657,75.9389338835
128,5658,57.0109906582
128,5659,70.8044814081
128,5660,77.2596909106
128,5661,78.4007164416
128,5662,69.0853062457
128,5663,73.5739631458
128,5664,66.2435381369
128,5665,71.4952068174
128,5666,52.8482624827
128,5667,71.0782766894
128,5668,77.1041612888
128,5669,62.1465394468
128,5670,66.6107133462
128,5671,69.3207354683
128,5672,58.8068660620
128,5673,75.2607934684
128,5674,61.6591495721
128,5675,73.1051467174
128,5676,79.8610646178
128,5677,70.7135284030
128,5678,69.6040418507
128,5679,72.3193551006
128,5680,57.1591865665
128,5681,80.1044082693
128,5682,74.0466003006
128,5683,74.5903079086
128,5684,71.7281535439
128,5685,73.0634756005
128,5686,79.1213109621
128,5687,77.6586191751
128,5688,78.4058803799
128,5689,67.6828990246
128,5690,72.2316374872
128,5691,68.5327895352
128,5692,80.9529741464
128,5693,55.7331115370
128,5694,79.0206517765
128,5695,47.8208919953
128,5696,71.0527859977
128,5697,76.1235654337
128,5698,45.2350788776
128,5699,73.4708624093
128,5700,77.3604357382
128,5701,72.2098043473
128,5702,62.8362563765
128,5703,77.6320636678
128,5704,72.0318438328
128,5705,75.8455256285
128,5706,63.7152129510
128,5707,71.0912576494
128,5708,70.9356518017
128,5709,76.3446781894
128,5710,76.9246129052
128,5711,69.7622586208
128,5712,81.4039821086
128,5713,81.4375634186
128,5714,72.6021990210
128,5715,64.6349152188
128,5716,62.1084870461
128,5717,73.7006543829
128,5718,56.1429542851
128,5719,73.4283576238
128,5720,67.7939479851
128,5721,63.4815808513
128,5722,73.7146011901
128,5723,65.9399681250
128,5724,73.1640693168
128,5725,76.6765415173
128,5726,55.9598623886
128,5727,79.7592493655
128,5728,60.4435884598
128,5729,64.4909893038
128,5730,72.2299700298
128,5731,57.3118614306
128,5732,74.6129887470
128,5733,55.9650072654
128,5734,62.0675179680
128,5735,66.3442311219
128,5736,71.2101161062
128,5737,68.5849208838
128,5738,78.6432239808
128,5739,61.0354985396
128,5740,75.9659135384
128,5741,65.5315555272
128,5742,70.8496235309
128,5743,77.1420848176
128,5744,76.7122084352
128,5745,71.3294718975
128,5746,79.4438545527
128,5747,57.9690940592
128,5748,65.2293549092
128,5749,79.4022272362
128,5750,67.3613259468
128,5751,45.7174301643
128,5752,62.2377746419
128,5753,69.7729726284
128,5754,60.7267397905
128,5755,65.0916699329
128,5756,69.2252226247
128,5757,67.9445489956
128,5758,74.1482464460
128,5759,68.7099177086
128,5760,78.1840043459
128,5761,66.4956490729
128,5762,56.0738004314
128,5763,69.6170064915
128,5764,73.3207761092
128,5765,68.0403265523
128,5766,76.5997082620
128,5767,63.6223513334
128,5768,51.4656060548
128,5769,68.6599919467
128,5770,75.3269346743
128,5771,76.3070494856
128,5772,66.4799427715
128,5773,65.0324094175
128,5774,69.2791392911
128,5775,65.0006033591
128,5776,79.6296333733
128,5777,71.3802700306
128,5778,60.6085965863
128,5779,61.1201176277
128,5780,74.2816619093
128,5781,72.2649211331
128,5782,62.1681587213
128,5783,53.9582848859
128,5784,78.7525117098
128,5785,81.5627959081
128,5786,62.8622857408
128,5787,76.9309589200
128,5788,78.3606586669
128,5789,80.6663468021
128,5790,78.0345189408
128,5791,66.8581611785
128,5792,66.1469384638
128,5793,78.8133169708
128,5794,61.0175288829
128,5795,57.2364994166
128,5796,73.1154756332
128,5797,47.0331411469
128,5798,64.7339755678
128,5799,51.8691784184
128,5800,82.8841553030
128,5801,77.0669764980
128,5802,82.1599004828
128,5803,60.4772785399
128,5804,67.9482954856
128,5805,68.9485368655
128,5806,82.7808525224
128,5807,55.1200663012
128,5808,68.0825615007
128,5809,73.9828118685
128,5810,79.5781857991
128,5811,77.0936901806
128,5812,57.6176939345
128,5813,80.8169526887
128,5814,75.8821748197
128,5815,76.6216488520
128,5816,72.5445618240
128,5817,76.1542348894
128,5818,80.4033739973
128,5819,78.2851094705
128,5820,70.9979339916
128,5821,61.0058028175
128,5822,67.0860122703
128,5823,70.4813340622
128,5824,72.5087089490
128,5825,83.2932302568
128,5826,62.9315426490
128,5827,66.4544123167
128,5828,65.6724200760
128,5829,68.5238055285
128,5830,75.4702463227
128,5831,69.0649824595
128,5832,75.8742817770
128,5833,71.3575867195
128,5834,75.0677882969
128,5835,69.8014583359
128,5836,79.4292989364
128,5837,60.5198987016
128,5838,77.8013619052
128,5839,78.7022365780
128,5840,60.5613447413
128,5841,60.2200335739
128,5842,83.4925671901
128,5843,59.5551320991
128,5844,74.1351595477
128,5845,76.9528892803
128,5846,70.0199426388
128,5847,78.9052468650
128,5848,82.6471361571
128,5849,63.7832099311
128,5850,79.7227760805
128,5851,81.6764588248
128,5852,67.0189128737
128,5853,65.8928518473
128,5854,71.7984950510
128,5855,75.7627493585
128,5856,73.0927590904
128,5857,72.9757808625
128,5858,74.5193807526
128,5859,73.2313701848
128,5860,58.6639950264
128,5861,77.9911900898
128,5862,64.5412347940
128,5863,77.0822804485
128,5864,63.6386786115
128,5865,78.2939827059
128,5866,58.7000446763
128,5867,65.6600050472
128,5868,78.3490601846
128,5869,64.3011847648
128,5870,54.5666623958
128,5871,78.9654803523
128,5872,69.8076679403
128,5873,66.3151956755
128,5874,59.1561899666
128,5875,58.1898258340
128,5876,60.9449243203
128,5877,66.3440302645
128,5878,73.0608264198
128,5879,73.5553811592
128,5880,78.7705642180
128,5881,59.5038329202
128,5882,75.8508498272
128,5883,80.3418874269
128,5884,54.8265727422
128,5885,68.3433131040
128,5886,79.1619096153
128,5887,74.5103369094
128,5888,78.2120492204
128,5889,69.6562762187
128,5890,80.8014901721
128,5891,64.7374268525
128,5892,55.7591513217
128,5893,61.4847419284
128,5894,76.7397773566
128,5895,80.6836760853
128,5896,78.8497765081
128,5897,62.9128164828
128,5898,64.3708635278
128,5899,79.0688908043
128,5900,71.9017640585
128,5901,72.7082046758
128,5902,81.5040047927
128,5903,50.6153461188
128,5904,74.6279457743
128,5905,79.7365972257
128,5906,64.4120317498
128,5907,77.5007426969
128,5908,68.3922197323
128,5909,73.0883606787
128,5910,60.5311614277
128,5911,66.9041063243
128,5912,73.7961112578
128,5913,53.3370671514
128,5914,74.6361038494
128,5915,69.4949804914
128,5916,80.1885141875
128,5917,58.2183290194
128,5918,69.2168222712
128,5919,80.9885792949
128,5920,79.4467853765
128,5921,70.6998650201
128,5922,65.4239351739
128,5923,62.3960608282
128,5924,75.3724935817
128,5925,69.5934370582
128,5926,69.1179054141
128,5927,53.6749034499
128,5928,82.7020661872
128,5929,78.6353816589
128,5930,76.3159195767
128,5931,77.6202629970
128,5932,69.7014740859
128,5933,67.8868216257
128,5934,64.3028034815
128,5935,67.5964114165
128,5936,75.8946437265
128,5937,70.6946325167
128,5938,66.1508937276
128,5939,71.5943294201
128,5940,82.3281671137
128,5941,55.3945445513
128,5942,79.0564812967
128,5943,60.9356601468
128,5944,66.8455872068
128,5945,70.6444995758
128,5946,62.1540312176
128,5947,68.6028126200
128,5948,85.1746798547
128,5949,50.6457853931
128,5950,61.6999627844
128,5951,69.8602985844
128,5952,80.7229380469
128,5953,78.7118947057
128,5954,58.0742280642
128,5955,67.5548021140
128,5956,83.8386634411
128,5957,67.9573453567
128,5958,72.0322724501
128,5959,73.4699554079
128,5960,70.6128706463
128,5961,66.7350431528
128,5962,71.9595455994
128,5963,74.5988386983
128,5964,66.5882702773
128,5965,73.9053355531
128,5966,82.7625759326
128,5967,65.9652359880
128,5968,60.3751097608
128,5969,66.6917738239
128,5970,79.3678344734
128,5971,67.0791270577
128,5972,69.4058104259
128,5973,80.4154581210
128,5974,67.5364763190
128,5975,77.9303073719
128,5976,58.7869498290
128,5977,81.7614244661
128,5978,75.5400308045
128,5979,78.2274176867
128,5980,84.2048725014
128,5981,81.8011047022
128,5982,67.9310495903
128,5983,62.5529767611
128,5984,64.8469237654
128,5985,74.1643905563
128,5986,72.9984662293
128,5987,81.8976982949
128,5988,75.2723471842
128,5989,70.0915289406
128,5990,62.5501806169
128,5991,76.6002342474
128,5992,79.7758737201
128,5993,53.8812652045
128,5994,68.6300089615
128,5995,64.0817881277
128,5996,63.1300584779
128,5997,83.7879294022
128,5998,64.3195718007
128,5999,70.2996275327
128,6000,69.3080907003
128,6001,54.5664173270
128,6002,64.6589097536
128,6003,82.1671126293
128,6004,70.7167086302
128,6005,59.2953568569
128,6006,64.9692016331
128,6007,67.1570867022
128,6008,74.2994177332
128,6009,74.3841657434
128,6010,80.9115635654
128,6011,76.5809301227
128,6012,65.6284604323
128,6013,79.3150081849
128,6014,72.2959934623
128,6015,76.4496944220
128,6016,73.9257416846
128,6017,50.1631256414
128,6018,81.8605350096
128,6019,72.7116702202
128,6020,71.7640390930
128,6021,70.9943315759
128,6022,59.0795763681
128,6023,49.1900794382
128,6024,65.5125454240
128,6025,68.9529107380
128,6026,66.0295484286
128,6027,79.3159055289
128,6028,68.7474274149
128,6029,84.2551580356
128,6030,68.5630894642
128,6031,68.8742371854
128,6032,63.1470166535
128,6033,69.7119996520
128,6034,83.9588688975
128,6035,63.7038005384
128,6036,56.8442539364
128,6037,83.0352879236
128,6038,50.8559753773
128,6039,78.7121831294
128,6040,54.7715041635
128,6041,66.6018508785
128,6042,71.4790479601
128,6043,47.9453858368
128,6044,83.2097562338
128,6045,63.2765972665
128,6046,81.9033423558
128,6047,59.3993448359
128,6048,69.1220410302
128,6049,78.5500049907
128,6050,71.8786092861
128,6051,69.1972106999
128,6052,84.2313912338
128,6053,74.9470627769
128,6054,60.1834926537
128,6055,52.8520728025
128,6056,57.7924563170
128,6057,68.8995235683
128,6058,81.9740672889
128,6059,71.1964300048
128,6060,74.2470295520
128,6061,82.0527118185
128,6062,69.4718319391
128,6063,81.6549265110
128,6064,68.3486347792
128,6065,82.8425855080
128,6066,64.9737846315
128,6067,47.6725918799
128,6068,69.0450539720
128,6069,82.2445848134
128,6070,70.5132347701
128,6071,56.6878239986
128,6072,87.4053457801
128,6073,74.4929953134
128,6074,55.0184630670
128,6075,76.4523139439
128,6076,83.3397773821
128,6077,42.9831599158
128,6078,65.4462765261
128,6079,84.4954692326
128,6080,65.7839573425
128,6081,59.6790123327
128,6082,72.0657883922
128,6083,73.2789707782
128,6084,73.0576470768
128,6085,68.2538167606
128,6086,77.6046415114
128,6087,86.1777404543
128,6088,79.2850299450
128,6089,67.0496804115
128,6090,83.6076551208
128,6091,53.1375351398
128,6092,79.4013541458
128,6093,77.9076340696
128,6094,83.0217565676
128,6095,63.0727714797
128,6096,85.5255939120
128,6097,74.1216000401
128,6098,72.2257198076
128,6099,72.7804829633
128,6100,60.3876998854
128,6101,78.6814266029
128,6102,59.5693688568
128,6103,53.6925894856
128,6104,85.1487168573
128,6105,63.5715827712
128,6106,69.9299824189
128,6107,83.5757329425
128,6108,60.1030004850
128,6109,72.6156752584
128,6110,71.2409393810
128,6111,84.7728259701
128,6112,78.5424814922
128,6113,83.3239686818
128,6114,80.2085131938
128,6115,61.9848737050
128,6116,58.2175205216
128,6117,73.8816465669
128,6118,84.6972924076
128,6119,77.9652823545
128,6120,61.3485204418
128,6121,69.9449914359
128,6122,64.2238941686
128,6123,80.7302239192
128,6124,83.0275435609
